,retweet_count,favorite_count,followers_count,predict_class_label,Date_class
980,0,0,1.43,3,2
981,1035,8519,43,2,0
982,18,26,0.136,4,0
983,106,0,0.435,4,3
984,14,0,0.136,4,3
985,24,0,6.82,4,2
986,71,403,6.82,4,1
987,20,0,6.82,2,0
988,168,0,0.435,4,3
989,0,4,0.0364,4,4
990,6,0,1.43,2,3
991,4,24,0.136,4,3
992,10,51,1.43,4,3
993,93,0,1.43,3,3
994,13,99,6.82,4,3
995,1583,9246,43,4,0
996,6,0,0.435,2,0
997,1,17,0.136,4,4
998,611,0,0.435,2,2
999,37,0,0.136,4,3
1000,633,497,43,2,0
1001,2966,5443,0.435,4,1
1002,3933,5316,43,2,3
1003,30,70,0.435,3,2
1004,43,0,6.82,4,1
1005,3,0,1.43,3,1
1006,0,0,0.0364,4,4
1007,3804,20371,43,2,0
1008,1,0,0.0364,4,4
1009,124,1670,6.82,2,0
1010,0,0,0.0364,4,4
1011,0,14,1.43,4,2
1012,24,100,0.136,4,3
1013,39,0,6.82,4,3
1014,0,1,0.0364,2,3
1015,118,0,1.43,2,0
1016,238,2243,6.82,4,1
1017,2,0,0.0364,2,0
1018,4768,29280,43,3,0
1019,11,35,0.136,3,3
1020,12932,0,0.0364,2,0
1021,0,0,0.0364,2,3
1022,11109,0,0.0364,4,0
1023,28,0,6.82,2,1
1024,170,0,43,3,4
1025,0,0,0.0364,4,4
1026,32,0,6.82,3,2
1027,2,29,1.43,4,2
1028,1089,7317,6.82,4,0
1029,0,1,0.0364,2,3
1030,64,0,6.82,1,0
1031,29,0,0.435,3,2
1032,5,0,0.0364,2,3
1033,119,0,0.435,1,3
1034,0,1,0.0364,4,3
1035,812,2405,43,2,3
1036,5399,2219,43,2,4
1037,32,299,6.82,4,0
1038,37,391,6.82,2,0
1039,1,0,0.0364,2,3
1040,51,0,0.435,1,2
1041,14995,102740,43,2,4
1042,50,0,1.43,3,1
1043,3662,0,1.43,2,2
1044,346,626,43,2,0
1045,3,9,1.43,1,4
1046,208,0,0.435,4,1
1047,2,0,1.43,3,3
1048,3242,5621,43,4,4
1049,0,5,0.0364,2,3
1050,304,1180,43,2,3
1051,16,61,1.43,3,1
1052,581,3674,6.82,4,3
1053,369,917,43,4,0
1054,541,426,43,2,3
1055,2,6,0.136,4,4
1056,808,0,0.435,1,2
1057,974,2127,0.435,4,2
1058,161,0,0.435,1,0
1059,20,0,0.435,1,3
1060,50,0,0.435,1,0
1061,542,3380,43,2,2
1062,0,1,0.136,2,4
1063,103,0,0.435,1,3
1064,0,2,0.0364,1,0
1065,10,0,0.435,4,3
1066,11,0,6.82,4,3
1067,5,21,0.136,3,0
1068,4,38,0.0364,4,0
1069,0,0,1.43,2,0
1070,8,34,0.136,4,0
1071,7,0,0.0364,2,0
1072,3,3,0.136,3,3
1073,165,0,0.435,1,3
1074,0,3,6.82,2,3
1075,0,1,0.136,2,3
1076,1,8,1.43,2,3
1077,11,36,0.136,3,3
1078,0,1,0.0364,2,4
1079,0,0,0.0364,4,3
1080,918,561,43,2,4
1081,10,0,0.435,4,3
1082,160,2327,43,2,3
1083,1110,8785,43,2,3
1084,23,160,6.82,4,3
1085,4,23,0.136,4,3
1086,1406,12296,43,2,0
1087,0,4,0.0364,4,0
1088,2216,3062,43,2,3
1089,5,0,0.0364,4,3
1090,754,2458,0.435,2,3
1091,1,41,1.43,4,3
1092,346,0,0.435,2,3
1093,568,946,43,2,0
1094,34,17,0.136,3,3
1095,292,3181,43,4,0
1096,39,0,6.82,1,1
1097,0,0,0.0364,2,3
1098,2,0,0.136,4,4
1099,98,0,0.435,1,2
1100,17,0,0.435,3,3
1101,2160,0,43,4,0
1102,4,10,0.136,4,4
1103,0,1,1.43,4,3
1104,1,0,0.136,3,3
1105,159,1557,43,4,4
1106,29,0,1.43,2,3
1107,45,222,1.43,3,1
1108,603,0,43,2,0
1109,0,6,0.0364,3,0
1110,10,0,0.435,3,3
1111,569,3473,43,4,3
1112,85,704,0.136,4,4
1113,184,0,0.435,4,0
1114,7,0,1.43,4,0
1115,32,0,0.435,3,0
1116,0,2,0.136,4,3
1117,11,61,0.435,2,1
1118,5146,0,0.435,4,2
1119,802,0,0.435,2,1
1120,0,0,1.43,2,0
1121,410,2280,43,1,4
1122,34,0,6.82,1,4
1123,50,0,6.82,1,0
1124,0,1,0.0364,2,4
1125,0,0,0.136,4,3
1126,466,267,43,2,4
1127,32,106,1.43,4,0
1128,326,1070,43,3,0
1129,2,0,1.43,4,1
1130,46,0,0.0364,3,4
1131,5,0,0.0364,4,0
1132,4,0,0.435,3,3
1133,24,0,6.82,3,4
1134,48,0,0.0364,4,4
1135,10,0,0.435,1,3
1136,15,169,0.136,2,4
1137,0,0,1.43,1,1
1138,2,0,0.0364,2,0
1139,139,0,43,4,0
1140,321,0,0.0364,4,0
1141,173,0,0.435,1,1
1142,13,0,0.136,4,3
1143,23,115,1.43,2,3
1144,0,4,1.43,1,0
1145,22,0,0.435,2,2
1146,7,0,0.435,1,2
1147,504,5123,6.82,2,1
1148,7757,37258,43,2,3
1149,0,2,0.0364,4,3
1150,0,0,0.0364,3,4
1151,14,0,0.435,3,3
1152,8,41,1.43,4,2
1153,13,34,0.136,3,3
1154,303,717,43,4,4
1155,6022,22684,43,2,4
1156,337,330,43,4,3
1157,1,4,0.136,4,3
1158,0,1,0.0364,4,4
1159,8,0,1.43,1,3
1160,3,10,0.136,4,4
1161,59,180,1.43,3,1
1162,3,0,0.0364,3,3
1163,0,1,1.43,2,2
1164,4,0,0.136,2,4
1165,621,0,0.136,3,4
1166,246,202,43,1,2
1167,1,0,1.43,1,0
1168,247,0,0.0364,4,0
1169,337,1224,43,2,0
1170,0,0,0.0364,4,3
1171,55,273,6.82,4,0
1172,3154,0,1.43,3,2
1173,0,4,1.43,4,2
1174,3110,0,43,2,0
1175,29,0,6.82,1,0
1176,52,0,1.43,4,3
1177,2,0,0.0364,4,3
1178,14,30,0.136,2,3
1179,6635,33015,43,4,3
1180,65,0,43,2,4
1181,13950,0,0.0364,1,2
1182,4,10,0.136,4,4
1183,1173,4047,43,4,2
1184,6,50,1.43,4,3
1185,116,1277,6.82,2,0
1186,128,0,0.435,1,3
1187,127,0,0.435,2,3
1188,2681,5982,6.82,2,0
1189,7491,13846,43,2,0
1190,701,1258,43,2,1
1191,14030,69573,43,2,3
1192,85,0,0.435,2,3
1193,0,2,0.0364,4,4
1194,0,2,1.43,2,2
1195,1167,576,43,3,3
1196,18,0,0.435,1,2
1197,5570,27942,43,2,3
1198,0,1,0.136,3,3
1199,3,0,1.43,2,1
1200,4,0,1.43,4,3
1201,5672,22866,43,2,3
1202,0,2,1.43,2,3
1203,492,0,0.435,3,3
1204,9,0,0.0364,4,2
1205,8,0,0.0364,4,3
1206,5,0,0.435,1,3
1207,0,2,1.43,2,0
1208,5,17,0.0364,4,3
1209,16933,0,0.0364,1,3
1210,0,2,0.0364,4,3
1211,98,0,0.435,1,3
1212,11,0,6.82,2,3
1213,11,0,6.82,2,3
1214,3481,0,0.435,4,2
1215,27,259,6.82,1,1
1216,862,5637,6.82,1,0
1217,597,3290,6.82,2,3
1218,1,5,0.136,1,3
1219,6,0,0.435,3,0
1220,46,0,0.435,2,3
1221,3252,0,1.43,4,1
1222,18,101,0.435,3,2
1223,1093,0,43,2,3
1224,207,1505,6.82,4,2
1225,1,2,0.136,2,4
1226,80,0,0.435,1,3
1227,0,9,0.0364,4,3
1228,2,10,0.136,1,4
1229,0,0,1.43,4,1
1230,54,0,6.82,2,1
1231,3,0,0.0364,4,3
1232,6,0,0.0364,4,3
1233,40,347,6.82,2,2
1234,8,0,1.43,1,3
1235,16291,61220,43,2,0
1236,15,0,0.136,3,4
1237,52,0,0.435,2,1
1238,0,2,1.43,4,3
1239,394,1130,43,2,3
1240,241,1710,6.82,4,1
1241,80,0,0.435,4,0
1242,3435,0,0.435,1,2
1243,475,0,0.0364,4,0
1244,143,193,43,2,0
1245,3651,0,0.0364,4,4
1246,22,0,6.82,4,0
1247,35,0,0.435,1,2
1248,87,362,43,2,4
1249,566,0,0.435,3,1
1250,234,1235,6.82,4,3
1251,91,0,1.43,2,3
1252,113,406,1.43,4,1
1253,71,166,0.435,1,0
1254,246,202,43,1,2
1255,5,10,0.136,4,3
1256,8,0,0.0364,4,0
1257,1,3,0.136,4,0
1258,10,0,0.435,1,2
1259,1796,0,0.435,1,3
1260,3953,0,43,2,0
1261,37,87,0.136,4,4
1262,350,1278,6.82,4,1
1263,1285,0,0.435,4,1
1264,95,436,6.82,4,1
1265,0,1,0.136,2,0
1266,11,0,0.136,4,3
1267,2,30,1.43,2,0
1268,0,8,1.43,4,0
1269,129,0,0.435,3,2
1270,5,27,0.136,4,0
1271,2,2,0.0364,4,0
1272,43,186,1.43,2,2
1273,3,0,0.136,4,4
1274,586,2321,43,2,4
1275,0,23,1.43,3,3
1276,205,0,0.435,4,3
1277,2,0,1.43,1,2
1278,1827,0,1.43,4,3
1279,0,4,6.82,2,0
1280,4,22,0.136,3,4
1281,3,0,1.43,4,3
1282,213,350,0.435,2,3
1283,7,28,0.136,3,3
1284,0,0,0.136,4,0
1285,33,0,1.43,1,0
1286,0,0,0.136,2,0
1287,0,2,0.0364,3,3
1288,1,4,0.136,2,4
1289,14,0,6.82,4,1
1290,13,0,0.136,2,4
1291,330,0,43,2,0
1292,5,0,0.0364,2,4
1293,7,13,0.136,3,3
1294,3,36,0.136,4,4
1295,1488,1859,43,4,3
1296,1917,2030,43,2,2
1297,0,8,1.43,4,0
1298,32,0,6.82,3,1
1299,11,31,0.136,3,0
1300,515,0,0.0364,1,1
1301,0,1,0.0364,4,0
1302,15876,26304,43,4,3
1303,28,0,6.82,2,3
1304,31,74,43,2,4
1305,1737,2506,43,4,2
1306,539,0,0.435,4,1
1307,30,282,6.82,2,3
1308,20,161,6.82,2,3
1309,3,85,1.43,2,1
1310,5,20,0.136,4,3
1311,1620,12627,43,4,4
1312,19,0,0.0364,2,0
1313,40,0,6.82,4,3
1314,5,14,0.136,4,0
1315,945,647,43,2,3
1316,42,0,6.82,3,2
1317,1,0,1.43,4,3
1318,322,0,0.435,1,3
1319,2,12,0.136,4,3
1320,0,0,0.136,4,3
1321,107,423,1.43,1,2
1322,484,0,0.435,4,1
1323,583,0,0.435,4,1
1324,0,1,0.0364,2,4
1325,14,126,6.82,2,2
1326,38,0,6.82,4,1
1327,1,0,1.43,1,2
1328,22,0,6.82,2,0
1329,0,2,0.0364,4,3
1330,11,0,1.43,4,1
1331,23,0,6.82,1,0
1332,280,1037,6.82,2,0
1333,8,0,1.43,2,1
1334,2902,6582,0.435,1,1
1335,13,0,0.435,4,1
1336,0,2,0.0364,2,3
1337,14,42,0.435,2,3
1338,299,1135,43,4,4
1339,48,0,0.435,4,1
1340,1203,0,0.136,1,4
1341,7,9,0.136,3,4
1342,20,204,1.43,1,2
1343,1482,3193,43,2,0
1344,261,0,43,2,4
1345,185,779,6.82,4,2
1346,78,1938,43,2,3
1347,143,882,6.82,2,2
1348,4,10,0.136,4,3
1349,13,17,0.136,1,4
1350,28,0,0.136,1,3
1351,1,2,0.0364,4,3
1352,0,2,0.0364,4,0
1353,272,1329,6.82,3,0
1354,698,10589,43,4,0
1355,32,142,6.82,4,0
1356,207,1382,6.82,3,1
1357,714,0,0.435,2,2
1358,54,88,0.136,2,0
1359,13,27,0.435,2,3
1360,29,237,6.82,2,0
1361,1334,0,0.0364,4,4
1362,3,6,0.136,3,3
1363,166,0,6.82,3,0
1364,4,0,1.43,4,1
1365,3843,10967,6.82,2,1
1366,9,0,0.435,1,2
1367,406,0,0.435,1,1
1368,177,0,0.435,4,3
1369,803,4197,43,2,0
1370,2654,3656,43,1,0
1371,9,10,0.435,4,2
1372,11,15,0.136,3,3
1373,111,785,6.82,4,2
1374,193,0,0.435,2,3
1375,2,0,0.0364,4,4
1376,3672,0,1.43,2,0
1377,329,843,43,1,3
1378,4,0,0.0364,4,4
1379,2,8,0.136,1,4
1380,1662,0,0.435,4,1
1381,0,2,0.0364,4,3
1382,6,12,0.136,2,3
1383,94,0,43,2,4
1384,1,0,1.43,4,4
1385,6357,37182,43,4,4
1386,13,0,6.82,2,4
1387,15333,97868,43,4,0
1388,0,0,0.136,2,4
1389,24,116,6.82,4,3
1390,542,3380,43,2,2
1391,56,373,6.82,4,1
1392,34,68,43,2,3
1393,0,0,0.136,4,4
1394,1625,5797,43,2,4
1395,0,0,0.0364,2,4
1396,68,0,0.435,2,1
1397,87,500,6.82,4,2
1398,69,0,0.435,4,3
1399,0,2,0.136,4,3
1400,6,13,0.136,4,0
1401,0,0,1.43,4,1
1402,0,0,1.43,4,0
1403,5,14,0.136,4,4
1404,1154,5821,43,2,0
1405,1246,0,6.82,4,3
1406,32,0,0.0364,4,0
1407,0,2,0.0364,4,3
1408,2559,0,0.435,1,2
1409,46,499,6.82,4,3
1410,27,68,0.435,1,3
1411,1804,0,0.435,2,3
1412,18565,75457,43,2,3
1413,829,0,0.435,4,0
1414,3,0,1.43,1,0
1415,3679,0,0.435,2,3
1416,189,0,6.82,2,0
1417,781,0,0.435,1,3
1418,59,0,1.43,3,2
1419,0,0,0.0364,4,3
1420,3094,0,6.82,2,0
1421,1,0,1.43,1,2
1422,11,0,0.435,3,0
1423,4,20,0.136,3,3
1424,46,0,0.435,4,3
1425,2708,9204,6.82,2,1
1426,579,0,0.435,2,0
1427,126,647,6.82,3,0
1428,1415,2697,43,2,3
1429,347,1885,43,2,1
1430,0,3,0.136,2,0
1431,0,0,0.0364,4,3
1432,12,7,0.136,4,3
1433,13,0,1.43,4,0
1434,29,0,6.82,3,3
1435,235,0,0.0364,4,2
1436,7538,46523,43,2,0
1437,3,0,0.136,4,3
1438,133,0,43,2,0
1439,0,4,1.43,3,1
1440,37810,56238,43,1,0
1441,39,0,6.82,4,1
1442,1,2,0.0364,4,3
1443,605,313,43,2,0
1444,361,0,0.435,1,2
1445,2869,4613,43,2,3
1446,0,0,0.0364,4,0
1447,866,1807,0.435,1,1
1448,16,69,1.43,4,1
1449,2,0,0.0364,2,0
1450,4,62,0.136,2,0
1451,1226,3098,43,2,1
1452,31,0,6.82,1,0
1453,984,628,43,3,4
1454,29,0,0.435,3,2
1455,369,310,43,1,3
1456,6,0,1.43,4,3
1457,32,207,1.43,2,0
1458,60,0,43,2,1
1459,8,11,0.136,2,3
1460,798,669,43,2,0
1461,11,20,0.136,3,4
1462,14,0,0.0364,1,4
1463,612,0,0.435,4,2
1464,7,19,0.136,4,3
1465,26,0,6.82,3,1
1466,0,0,1.43,4,3
1467,132,1017,6.82,4,0
1468,193,0,0.435,1,2
1469,2,0,0.0364,2,3
1470,0,5,0.0364,2,3
1471,519,0,0.0364,4,0
1472,6263,2591,43,2,0
1473,6,56,0.136,4,3
1474,4,0,0.0364,2,0
1475,682,0,0.435,2,3
1476,30,98,0.136,4,4
1477,471,1764,43,4,3
1478,4,0,1.43,4,0
1479,25,79,1.43,1,3
1480,17,0,6.82,4,1
1481,682,0,0.435,2,3
1482,687,0,0.435,3,2
1483,286,1584,43,4,0
1484,6,13,0.136,3,3
1485,954,0,0.435,1,2
1486,146,3119,6.82,4,3
1487,43,0,1.43,2,2
1488,195,1315,6.82,2,1
1489,2,79,0.0364,4,0
1490,6,21,0.136,2,3
1491,1,0,0.136,2,3
1492,2,7,1.43,1,0
1493,1243,0,0.435,1,2
1494,42,100,1.43,4,3
1495,20,0,1.43,3,3
1496,17497,68975,43,2,3
1497,17,0,0.435,1,2
1498,210,371,43,4,0
1499,470,0,0.435,3,0
1500,2,0,0.0364,4,3
1501,6,80,1.43,2,1
1502,3,0,1.43,4,3
1503,83,0,0.435,2,3
1504,5740,38130,43,2,3
1505,86,0,1.43,4,3
1506,861,5354,6.82,4,0
1507,0,1,0.136,2,4
1508,0,2,0.0364,4,3
1509,9,0,0.136,4,4
1510,304,5046,43,2,0
1511,1122,0,0.0364,4,4
1512,1862,0,0.0364,4,3
1513,3,49,0.136,2,0
1514,186,0,1.43,2,2
1515,30,0,6.82,4,1
1516,23,0,0.435,1,0
1517,4524,6095,43,4,4
1518,82,0,43,2,0
1519,259,1441,6.82,3,0
1520,35,0,0.136,4,3
1521,0,1,1.43,4,3
1522,1139,2477,43,2,0
1523,47,0,0.435,3,3
1524,0,0,1.43,2,2
1525,16,68,0.136,4,0
1526,2344,0,43,2,0
1527,6,0,0.0364,4,3
1528,10,0,1.43,2,2
1529,4,29,1.43,2,1
1530,1937,0,0.435,1,3
1531,0,1,0.0364,2,0
1532,1,0,0.0364,2,3
1533,14,42,0.435,2,3
1534,9,27,0.136,4,4
1535,139,384,1.43,4,1
1536,580,715,43,2,3
1537,0,1,0.0364,4,3
1538,2,0,0.136,2,3
1539,4,0,0.435,3,1
1540,0,2,0.0364,4,3
1541,74,0,0.435,3,2
1542,0,14,1.43,2,1
1543,47,219,6.82,2,3
1544,5,49,1.43,4,1
1545,0,1,0.0364,4,0
1546,3039,0,0.0364,2,0
1547,2305,3459,43,2,4
1548,34082,139992,43,2,0
1549,12119,0,0.0364,4,0
1550,491,0,0.435,4,3
1551,40,0,6.82,2,3
1552,0,0,0.0364,1,3
1553,0,0,0.136,4,4
1554,770,5053,6.82,4,2
1555,389,0,0.435,2,3
1556,22,0,1.43,1,0
1557,3,15,0.136,3,4
1558,32,0,1.43,4,1
1559,1352,0,0.435,2,2
1560,2043,0,0.0364,4,0
1561,325,697,43,2,0
1562,0,0,0.136,4,0
1563,59,506,6.82,2,2
1564,2,23,1.43,4,1
1565,1184,3718,6.82,2,0
1566,0,0,0.0364,4,0
1567,178,1196,6.82,2,2
1568,0,1,0.0364,4,4
1569,0,1,0.0364,4,4
1570,53,331,6.82,4,2
1571,16,0,1.43,1,3
1572,721,3078,6.82,2,0
1573,1,23,0.0364,4,3
1574,12,33,0.136,3,3
1575,722,1851,6.82,3,2
1576,106,276,43,2,4
1577,1,3,0.136,4,0
1578,2691,20807,43,2,3
1579,33,0,6.82,2,0
1580,2,18,0.136,4,4
1581,348,748,43,2,4
1582,7,0,1.43,1,1
1583,81,0,0.435,2,2
1584,59,277,6.82,4,3
1585,327,0,0.0364,3,2
1586,0,0,0.0364,3,0
1587,12122,0,0.0364,3,4
1588,215,3383,6.82,2,0
1589,1,3,0.136,2,3
1590,19,0,1.43,3,1
1591,16,32,0.136,3,3
1592,97,0,0.435,4,3
1593,9175,68038,43,2,4
1594,5,0,0.435,1,2
1595,0,6,1.43,4,1
1596,0,0,0.0364,4,0
1597,0,1,0.0364,4,4
1598,985,0,0.435,1,2
1599,1159,0,6.82,4,2
1600,184,768,43,2,3
1601,0,4,0.0364,4,3
1602,587,2449,6.82,4,3
1603,0,1,0.0364,4,4
1604,57,135,0.435,4,3
1605,2102,0,1.43,4,3
1606,160,154,43,4,0
1607,29,0,1.43,3,4
1608,32,246,6.82,2,2
1609,216,1578,6.82,1,3
1610,63,560,6.82,4,3
1611,1095,0,0.435,3,3
1612,1,1,1.43,1,0
1613,290,727,43,2,0
1614,2838,2486,43,2,4
1615,2922,1686,43,2,0
1616,5575,4505,43,4,3
1617,1,0,0.0364,2,4
1618,60,348,6.82,3,0
1619,2412,0,43,1,0
1620,86,593,1.43,4,1
1621,2703,0,0.136,1,3
1622,2758,663,43,2,0
1623,37,196,0.136,2,4
1624,26,226,6.82,2,0
1625,24,108,6.82,2,2
1626,3,0,0.136,4,3
1627,38,0,0.435,4,0
1628,48,498,6.82,2,3
1629,13,191,1.43,4,2
1630,14,0,0.0364,2,3
1631,64,391,6.82,1,2
1632,151,788,6.82,4,2
1633,248,1268,6.82,2,2
1634,2115,2747,43,2,3
1635,171,480,43,2,4
1636,245,1033,6.82,3,0
1637,30,177,6.82,2,3
1638,2231,15708,43,4,3
1639,14716,88169,43,4,3
1640,19,0,0.435,2,2
1641,252,1660,6.82,4,0
1642,4,0,0.435,2,1
1643,199,0,0.435,4,2
1644,5,0,0.0364,1,3
1645,682,1221,43,2,4
1646,98,272,43,4,3
1647,69,510,6.82,2,0
1648,3428,0,0.435,3,1
1649,9,0,0.0364,4,0
1650,33,0,6.82,3,3
1651,0,3,0.136,2,4
1652,74,707,6.82,4,3
1653,3170,0,0.435,4,3
1654,1844,4907,43,2,4
1655,23,130,0.435,3,3
1656,12,40,1.43,3,2
1657,99,0,0.0364,2,2
1658,0,2,0.0364,4,3
1659,4947,0,0.435,4,2
1660,428,0,43,2,0
1661,24,0,0.136,1,3
1662,0,0,0.136,4,0
1663,5,0,0.0364,1,3
1664,21,82,0.0364,4,4
1665,161,0,0.435,2,2
1666,211,608,0.435,4,3
1667,9,0,1.43,3,2
1668,1,9,0.136,4,4
1669,9,0,0.435,4,0
1670,33,0,1.43,1,2
1671,0,1,0.0364,4,3
1672,213,350,0.435,2,3
1673,0,2,0.136,2,0
1674,199,0,0.435,2,2
1675,41,263,6.82,2,3
1676,9,57,1.43,4,2
1677,26,256,6.82,4,0
1678,27,0,6.82,3,2
1679,9,28,1.43,4,1
1680,71,403,6.82,4,1
1681,22,0,6.82,2,3
1682,561,2288,6.82,3,1
1683,1,12,0.136,4,3
1684,3,12,0.136,2,4
1685,1795,0,0.435,4,3
1686,0,3,0.0364,4,4
1687,0,1,0.0364,2,4
1688,12,0,0.435,2,1
1689,0,0,0.0364,4,4
1690,159,0,0.435,1,2
1691,851,0,0.435,4,0
1692,7,16,0.136,2,3
1693,39,0,0.136,2,4
1694,13207,26572,43,2,0
1695,133,0,0.435,2,0
1696,1084,2134,43,2,4
1697,0,0,0.0364,2,3
1698,1054,0,0.136,2,4
1699,28,235,6.82,2,1
1700,2,0,1.43,2,0
1701,1,4,0.0364,4,3
1702,15,0,1.43,1,0
1703,157,0,0.435,4,3
1704,693,1510,43,2,3
1705,345,0,43,2,3
1706,0,0,0.136,4,3
1707,24,0,6.82,4,3
1708,5,0,0.0364,1,3
1709,0,1,0.136,3,0
1710,0,0,0.136,4,4
1711,18,39,0.136,3,4
1712,0,0,1.43,2,0
1713,13,0,6.82,4,3
1714,0,4,0.136,4,4
1715,0,22,0.0364,4,4
1716,203,1146,6.82,4,1
1717,114,832,6.82,4,3
1718,199,0,0.435,2,2
1719,122,0,43,2,0
1720,74,757,6.82,2,1
1721,6,0,1.43,4,2
1722,179,434,43,2,0
1723,27,0,6.82,4,2
1724,0,1,0.0364,4,3
1725,7,5,0.136,2,3
1726,4,0,0.136,2,3
1727,0,1,6.82,2,3
1728,462,1100,43,4,4
1729,617,0,0.435,4,3
1730,19,96,6.82,4,1
1731,5,19,0.136,3,0
1732,2,0,0.136,4,3
1733,28557,0,0.0364,4,4
1734,1,5,0.136,4,4
1735,3,5,0.136,3,4
1736,35,272,1.43,4,0
1737,432,2130,43,4,4
1738,5,0,1.43,4,2
1739,0,1,1.43,4,2
1740,32,0,0.136,3,4
1741,1026,1932,0.435,3,2
1742,7293,8028,43,2,3
1743,10,19,0.0364,4,4
1744,7,0,0.435,4,2
1745,206,0,0.435,1,2
1746,328,0,0.435,2,3
1747,234,0,0.435,3,1
1748,377,0,0.0364,3,0
1749,5086,0,0.435,3,0
1750,24,101,1.43,4,2
1751,4,9,0.136,4,3
1752,265,0,6.82,4,3
1753,1299,8519,43,2,0
1754,45,315,6.82,3,0
1755,2869,11048,43,4,4
1756,0,0,1.43,4,0
1757,1,4,0.136,4,4
1758,115,1076,6.82,4,2
1759,3622,35682,43,1,3
1760,22,0,0.435,1,2
1761,3459,5287,0.435,1,2
1762,0,8,0.0364,4,0
1763,79,253,0.435,4,0
1764,2,7,1.43,2,2
1765,707,2375,6.82,4,1
1766,66,144,1.43,1,1
1767,116,717,6.82,4,0
1768,116,372,43,2,3
1769,0,0,0.136,4,0
1770,2622,9024,43,2,0
1771,2077,1154,43,3,0
1772,174,0,0.435,3,2
1773,274,662,0.435,2,2
1774,478,1221,43,2,2
1775,2902,6582,0.435,1,1
1776,0,6,0.0364,4,3
1777,467,2690,6.82,4,3
1778,247,0,0.435,1,2
1779,1106,4303,6.82,4,0
1780,0,4,1.43,4,1
1781,364,3926,43,4,4
1782,2,0,1.43,4,3
1783,3,7,0.136,4,2
1784,309,280,43,1,2
1785,180,1063,6.82,4,2
1786,2,0,1.43,4,3
1787,23,200,6.82,4,3
1788,71,98,0.136,4,0
1789,7,0,0.136,4,3
1790,326,1070,43,3,0
1791,5534,0,0.0364,4,3
1792,36,0,0.435,4,3
1793,30,0,6.82,2,3
1794,229,0,0.0364,3,3
1795,18592,0,6.82,4,3
1796,988,0,0.435,4,2
1797,0,3,6.82,4,0
1798,0,0,0.0364,2,0
1799,0,0,1.43,4,2
1800,12,0,0.435,2,1
1801,596,1899,43,4,2
1802,173,0,0.0364,4,2
1803,13,22,0.136,4,0
1804,162,162,43,2,3
1805,174,0,43,2,0
1806,0,0,0.0364,2,4
1807,1,4,0.136,2,4
1808,0,1,0.435,1,0
1809,367,1753,6.82,4,1
1810,1762,26424,43,2,4
1811,1858,0,0.435,1,2
1812,201,257,43,2,3
1813,102,0,0.435,4,0
1814,210,223,43,2,0
1815,3546,0,0.435,4,0
1816,0,1,1.43,4,1
1817,116,767,6.82,3,0
1818,0,0,0.0364,2,3
1819,5,10,0.136,1,4
1820,0,2,0.0364,4,4
1821,3,28,0.0364,2,4
1822,44,353,6.82,4,3
1823,503,418,43,3,3
1824,4,31,0.136,3,4
1825,102,0,0.136,4,0
1826,73,0,0.0364,4,4
1827,78,229,0.136,4,3
1828,14,0,0.136,2,3
1829,1299,8519,43,2,0
1830,18,107,6.82,2,4
1831,0,7,1.43,4,0
1832,86,357,6.82,1,1
1833,724,1532,43,2,3
1834,4123,23180,43,2,0
1835,1431,2241,43,2,3
1836,32,0,0.435,4,2
1837,12,0,0.435,1,3
1838,754,0,1.43,4,2
1839,1,0,0.136,3,4
1840,12,103,6.82,2,2
1841,37,228,6.82,2,1
1842,30,392,6.82,4,3
1843,113,391,1.43,4,2
1844,24,0,0.435,3,1
1845,27,0,6.82,3,2
1846,41,0,1.43,4,0
1847,54,0,6.82,4,1
1848,54,0,0.136,4,3
1849,4,24,0.136,4,3
1850,2670,0,1.43,2,3
1851,1,0,0.136,4,4
1852,0,0,0.0364,2,0
1853,237,0,0.435,1,2
1854,0,0,0.0364,4,3
1855,34,300,6.82,3,0
1856,869,0,0.435,4,1
1857,343,1774,6.82,4,0
1858,668,1667,6.82,4,3
1859,22,0,0.435,1,3
1860,1,5,1.43,4,2
1861,197,267,43,4,4
1862,636,3085,43,2,0
1863,35,106,1.43,4,2
1864,16,0,1.43,3,1
1865,29,99,0.136,4,0
1866,110,345,0.435,4,3
1867,489,1103,43,4,3
1868,4,19,0.136,2,3
1869,0,2,0.136,4,4
1870,1,1,0.136,2,4
1871,12,0,0.0364,2,0
1872,16,0,1.43,2,2
1873,603,0,43,2,0
1874,150,0,0.435,1,2
1875,5,10,6.82,2,3
1876,44,0,0.136,3,4
1877,415,0,43,2,3
1878,972,0,0.0364,1,3
1879,6,0,1.43,2,2
1880,99,781,6.82,4,2
1881,3,5,0.136,4,3
1882,298,447,0.435,2,2
1883,84,0,6.82,3,0
1884,19,58,0.136,4,0
1885,24,0,0.136,1,3
1886,0,1,0.0364,4,0
1887,31,0,43,2,4
1888,395,1346,43,2,0
1889,89,0,0.435,3,3
1890,63,110,0.435,2,1
1891,196,1292,6.82,4,0
1892,14,46,1.43,4,2
1893,3496,16646,43,4,0
1894,126,0,0.435,1,3
1895,12,16,1.43,4,3
1896,2179,0,0.435,4,3
1897,35,0,0.435,3,3
1898,48,0,0.136,3,4
1899,29,0,1.43,3,1
1900,33,0,6.82,4,0
1901,3,0,1.43,1,2
1902,0,5,0.0364,2,0
1903,2,41,1.43,4,0
1904,5,6,0.136,3,4
